OBJECTID,NETWORK,TYPE,NAME, len , total traffic 2015 , total trucks 2015 , bus km 2015 , 5 year accidents , traffic lights , base case - current ,no trucks, dist_grow by trend , dist_grow by 20% , dist_decline by 20%  
142,PBN,Off Road,," 1,045.8 ", -   , 31 , -   ,0,0," 1,045.85 "," 1,045.85 "," 1,045.85 "," 1,045.85 "," 1,045.85 "
143,PBN,Off Road,, 56.3 , -   , 31 , -   ,0,0, 56.26 , 56.26 , 56.26 , 56.26 , 56.26 
144,PBN,Off Road,, 8.3 , 170 , 31 , 12.5 ,0,0, 22.04 , 18.79 , 22.02 , 22.37 , 21.60 
145,PBN,Off Road,, 32.5 , 47 , 31 , -   ,0,0, 34.01 , 32.45 , 34.00 , 35.59 , 33.09 
146,PBN,Off Road,, 99.4 , -   , 31 , -   ,0,0, 99.37 , 99.37 , 99.37 , 99.37 , 99.37 
147,PBN,Off Road,, 13.6 , -   , 31 , -   ,0,0, 15.82 , 15.82 , 15.81 , 16.22 , 15.29 
148,PBN,Off Road,, 11.7 , -   , 31 , -   ,0,0, 13.98 , 13.98 , 13.98 , 14.32 , 13.54 
149,PBN,Off Road,, 361.7 , -   , 31 , 58.8 ,0,0, 420.67 , 420.67 , 420.67 , 420.67 , 420.67 
150,PBN,Off Road,, 33.3 , 834 , 31 , -   ,0,0, 47.13 , 33.26 , 47.29 , 48.31 , 46.55 
151,PBN,Off Road,, 264.4 , -   , 31 , -   ,0,0, 264.42 , 264.42 , 264.42 , 264.42 , 264.42 
152,PBN,Off Road,, 174.4 , -   , 31 , -   ,0,0, 174.36 , 174.36 , 174.36 , 174.36 , 174.36 
153,PBN,Off Road,, 98.6 , -   , 31 , -   ,0,0, 98.65 , 98.65 , 98.65 , 98.65 , 98.65 
154,PBN,Off Road,, 94.0 , -   , 31 , -   ,0,0, 93.99 , 93.99 , 93.99 , 93.99 , 93.99 
155,PBN,Off Road,, 234.7 ," 1,081 ", 31 , -   ,0,0, 281.14 , 234.73 , 283.68 , 285.48 , 275.54 
156,PBN,Off Road,, 127.8 , -   , 31 , -   ,0,0, 127.83 , 127.83 , 127.83 , 127.83 , 127.83 
157,PBN,Off Road,, 409.3 , -   , 31 , -   ,3,1, 409.30 , 409.30 , 409.30 , 409.30 , 409.30 
158,PBN,Off Road,, 322.9 , -   , 31 , -   ,0,0, 322.91 , 322.91 , 322.91 , 322.91 , 322.91 
159,PBN,Off Road,, 117.6 , 242 , 31 , -   ,0,0, 128.58 , 117.57 , 128.53 , 131.04 , 125.41 
160,PBN,Off Road,, 74.6 , 378 , 31 , 46.8 ,1,0, 141.80 , 126.13 , 142.29 , 143.16 , 140.05 
161,PBN,Off Road,," 1,055.2 ", -   , 31 , -   ,2,1," 1,055.20 "," 1,055.20 "," 1,055.20 "," 1,055.20 "," 1,055.20 "
162,PBN,Off Road,, 299.7 ," 8,656 ", 31 , 242.7 ,0,0, 672.94 , 542.46 , 678.56 , 676.85 , 667.91 
163,PBN,Off Road,, 218.4 , -   , 31 , -   ,0,0, 218.44 , 218.44 , 218.44 , 218.44 , 218.44 
164,PBN,Off Road,, 49.2 , -   , 31 , -   ,0,0, 49.23 , 49.23 , 49.23 , 49.23 , 49.23 
165,PBN,Off Road,, 520.9 , -   , 31 , -   ,0,0, 520.88 , 520.88 , 520.88 , 520.88 , 520.88 
166,PBN,Off Road,, 43.7 , -   , 31 , -   ,0,0, 43.69 , 43.69 , 43.69 , 43.69 , 43.69 
167,PBN,Off Road,, 241.7 , -   , 31 , -   ,0,0, 241.73 , 241.73 , 241.73 , 241.73 , 241.73 
168,PBN,Off Road,, 358.6 , -   , 31 , -   ,0,0, 358.56 , 358.56 , 358.56 , 358.56 , 358.56 
169,PBN,Off Road,, 426.4 , -   , 31 , -   ,0,0, 426.42 , 426.42 , 426.42 , 426.42 , 426.42 
170,PBN,Off Road,, 178.1 ," 2,618 ", 31 , 39.8 ,0,0, 279.92 , 217.95 , 280.19 , 282.60 , 276.47 
171,PBN,Off Road,, 137.8 , -   , 31 , -   ,0,0, 137.78 , 137.78 , 137.78 , 137.78 , 137.78 
172,PBN,Off Road,, 34.9 , -   , 31 , -   ,0,0, 34.86 , 34.86 , 34.86 , 35.32 , 34.86 
173,PBN,Off Road,, 667.9 , -   , 31 , -   ,0,0, 667.91 , 667.91 , 667.91 , 667.91 , 667.91 
174,PBN,Off Road,, 319.8 , -   , 31 , -   ,0,0, 319.85 , 319.85 , 319.85 , 319.85 , 319.85 
175,PBN,Off Road,," 1,456.6 ", -   , 31 , -   ,2,0," 1,456.57 "," 1,456.57 "," 1,456.57 "," 1,456.57 "," 1,456.57 "
176,PBN,Off Road,, 830.9 , 331 , 31 , 9.9 ,0,0, 840.85 , 840.85 , 840.85 , 840.85 , 840.85 
177,PBN,Off Road,," 1,038.5 "," 2,768 ", 31 , -   ,1,0," 1,170.30 "," 1,038.51 "," 1,173.63 "," 1,191.21 "," 1,143.33 "
178,PBN,Off Road,," 1,631.3 ", -   , 31 , -   ,1,0," 1,631.33 "," 1,631.33 "," 1,631.33 "," 1,631.33 "," 1,631.33 "
179,PBN,Off Road,, 870.6 , -   , 31 , -   ,0,0, 870.65 , 870.65 , 870.65 , 870.65 , 870.65 
180,PBN,Off Road,," 1,094.5 ", -   , 31 , -   ,0,0," 1,094.45 "," 1,094.45 "," 1,094.45 "," 1,094.45 "," 1,094.45 "
181,PBN,No Provision,, 365.1 , 182 , 31 , 35.5 ,0,0, 400.60 , 400.60 , 400.60 , 400.60 , 400.60 
182,PBN,No Provision,, 591.5 , 475 , 31 , -   ,0,0, 591.53 , 591.53 , 591.53 , 591.53 , 591.53 
183,PBN,No Provision,," 2,167.6 ", 78 , 31 , -   ,1,0," 2,167.72 "," 2,167.72 "," 2,167.72 "," 2,167.72 "," 2,167.72 "
184,PBN,No Provision,," 1,767.0 ", -   , 31 , -   ,2,1," 1,767.08 "," 1,767.08 "," 1,767.08 "," 1,767.08 "," 1,767.08 "
185,PBN,No Provision,, 387.4 ," 1,390 ", 31 , -   ,0,0, 451.45 , 387.39 , 451.25 , 458.90 , 441.83 
186,PBN,No Provision,, 358.9 ," 2,684 ", 31 , -   ,0,0, 452.37 , 358.89 , 451.98 , 458.49 , 444.47 
187,PBN,No Provision,, 222.1 ," 2,481 ", 31 , -   ,0,0, 291.49 , 222.11 , 291.04 , 295.01 , 286.95 
188,PBN,No Provision,, 286.5 ," 1,529 ", 31 , -   ,1,1, 348.62 , 286.52 , 346.73 , 353.80 , 341.95 
189,PBN,No Provision,, 33.4 , -   , 31 , -   ,0,0, 33.37 , 33.37 , 33.37 , 34.09 , 33.37 
190,PBN,No Provision,, 320.0 , 659 , 31 , -   ,0,0, 349.96 , 320.04 , 349.48 , 356.65 , 341.33 
191,PBN,No Provision,, 107.3 ," 1,787 ", 31 , -   ,0,0, 146.36 , 107.29 , 146.19 , 147.93 , 144.33 
192,PBN,No Provision,," 1,136.3 ", 198 , 31 , -   ,0,0," 1,136.32 "," 1,136.32 "," 1,136.32 "," 1,136.32 "," 1,136.32 "
193,PBN,No Provision,," 1,046.0 ", 204 , 31 , -   ,0,0," 1,046.01 "," 1,046.01 "," 1,046.01 "," 1,046.01 "," 1,046.01 "
194,PBN,No Provision,, 192.0 , 75 , 31 , -   ,0,0, 192.03 , 192.03 , 192.03 , 192.03 , 192.03 
195,PBN,No Provision,, 70.3 ," 2,271 ", 31 , 18.2 ,0,0, 120.14 , 88.51 , 120.03 , 121.03 , 118.99 
196,PBN,No Provision,, 503.5 , 433 , 31 , -   ,1,2, 503.60 , 503.60 , 503.60 , 505.67 , 503.60 
197,PBN,No Provision,, 63.7 , -   , 31 , -   ,0,0, 63.66 , 63.66 , 63.66 , 63.66 , 63.66 
198,PBN,No Provision,, 111.9 , 873 , 31 , -   ,0,0, 141.67 , 111.90 , 141.53 , 143.56 , 139.22 
199,PBN,No Provision,, 299.7 , -   , 31 , -   ,0,0, 299.68 , 299.68 , 299.68 , 299.68 , 299.68 
200,PBN,No Provision,, 15.7 , -   , 31 , -   ,0,0, 17.84 , 17.84 , 17.83 , 18.32 , 17.21 
201,PBN,No Provision,, 346.7 , -   , 31 , -   ,0,0, 346.68 , 346.68 , 346.68 , 346.68 , 346.68 
202,PBN,No Provision,, 110.2 ," 1,656 ", 31 , 127.8 ,0,0, 258.99 , 220.34 , 258.89 , 260.64 , 256.87 
203,PBN,No Provision,, 26.1 , 436 , 31 , 43.7 ,0,0, 62.56 , 53.05 , 62.80 , 63.83 , 61.15 
204,PBN,No Provision,, 172.3 , -   , 31 , -   ,1,0, 172.28 , 172.28 , 172.28 , 172.28 , 172.28 
205,PBN,No Provision,, 10.5 , -   , 31 , -   ,0,0, 12.74 , 12.74 , 12.74 , 13.03 , 12.36 
206,PBN,No Provision,, 48.3 , -   , 31 , -   ,0,0, 48.28 , 48.28 , 48.28 , 48.28 , 48.28 
207,PBN,Off Road,, 324.1 , -   , 31 , -   ,0,0, 324.09 , 324.09 , 324.09 , 324.09 , 324.09 
208,PBN,No Provision,, 145.0 , -   , 31 , -   ,0,0, 144.97 , 144.97 , 144.97 , 144.97 , 144.97 
209,PBN,No Provision,, 65.9 ," 3,831 ", 31 , 98.9 ,1,0, 174.53 , 139.86 , 174.49 , 175.25 , 173.60 
210,PBN,No Provision,, 73.8 ," 3,498 ", 31 , 209.1 ,0,0, 184.36 , 147.51 , 184.26 , 185.21 , 183.26 
211,PBN,No Provision,, 71.6 , 118 , 31 , 34.8 ,0,0, 111.10 , 106.44 , 111.04 , 112.64 , 109.11 
212,PBN,No Provision,, 41.3 , -   , 31 , -   ,0,0, 41.30 , 41.30 , 41.30 , 41.30 , 41.30 
213,PBN,No Provision,, 39.9 ," 1,477 ", 31 , 62.1 ,0,0, 98.56 , 79.89 , 98.50 , 99.05 , 97.93 
214,PBN,No Provision,, 223.4 , -   , 31 , -   ,2,0, 223.43 , 223.43 , 223.43 , 223.43 , 223.43 
215,PBN,No Provision,, 22.6 , -   , 31 , -   ,0,0, 24.06 , 24.06 , 24.05 , 24.80 , 23.06 
216,PBN,No Provision,, 11.1 , -   , 31 , -   ,0,0, 13.39 , 13.39 , 13.39 , 13.70 , 12.98 
217,PBN,No Provision,, 313.7 , -   , 31 , -   ,0,0, 313.71 , 313.71 , 313.71 , 313.71 , 313.71 
218,PBN,No Provision,, 19.0 , -   , 31 , -   ,0,0, 20.84 , 20.84 , 20.83 , 21.44 , 20.04 
219,PBN,No Provision,, 435.2 ," 2,196 ", 31 , -   ,0,0, 526.40 , 435.21 , 527.53 , 534.33 , 516.17 
220,PBN,No Provision,, 457.0 , -   , 31 , -   ,0,0, 457.01 , 457.01 , 457.01 , 457.01 , 457.01 
221,PBN,No Provision,, 990.5 , 37 , 31 , -   ,0,0, 990.46 , 990.46 , 990.46 , 990.46 , 990.46 
222,PBN,No Provision,, 78.2 , 752 , 31 , 17.6 ,3,0, 145.32 , 122.40 , 145.13 , 146.59 , 143.67 
223,PBN,No Provision,, 23.7 , -   , 31 , -   ,0,0, 24.96 , 24.96 , 24.96 , 25.75 , 23.92 
224,PBN,No Provision,, 120.6 , -   , 31 , -   ,0,0, 120.65 , 120.65 , 120.65 , 120.65 , 120.65 
225,PBN,No Provision,, 34.2 , -   , 31 , -   ,2,1, 59.97 , 59.97 , 59.97 , 60.54 , 59.97 
226,PBN,No Provision,, 810.7 ," 1,055 ", 31 , -   ,0,0, 838.38 , 810.69 , 838.12 , 856.43 , 815.08 
227,PBN,No Provision,, 240.9 , 203 , 31 , 22.6 ,0,0, 263.52 , 263.52 , 263.52 , 263.84 , 263.52 
228,PBN,No Provision,, 749.9 ," 1,595 ", 31 , -   ,0,0, 823.11 , 749.86 , 825.16 , 838.71 , 802.98 
229,PBN,No Provision,," 1,449.8 "," 2,594 ", 31 , -   ,0,0," 1,559.01 "," 1,449.79 "," 1,559.58 "," 1,589.92 "," 1,519.13 "
230,PBN,No Provision,, 361.4 ," 1,056 ", 31 , -   ,0,0, 411.55 , 361.40 , 411.38 , 418.72 , 402.29 
231,PBN,No Provision,, 642.9 , 176 , 31 , 17.6 ,0,0, 660.61 , 660.61 , 660.61 , 660.61 , 660.61 
232,PBN,No Provision,," 1,741.5 "," 19,552 ", 31 , 108.8 ,5,1," 2,395.50 "," 1,850.30 "," 2,394.88 "," 2,423.09 "," 2,359.92 "
233,PBN,No Provision,, 224.4 , -   , 31 , -   ,1,0, 224.37 , 224.37 , 224.37 , 224.37 , 224.37 
234,PBN,No Provision,, 701.4 ," 7,863 ", 31 , -   ,5,0, 920.83 , 701.38 , 921.03 , 931.94 , 906.49 
235,PBN,No Provision,," 4,380.5 "," 27,509 ", 31 ," 6,885.9 ",51,9," 10,001.08 "," 8,959.19 "," 9,997.75 "," 10,078.06 "," 9,901.77 "
236,PBN,No Provision,," 1,302.8 ", 682 , 31 , 19.2 ,1,2," 1,322.04 "," 1,322.04 "," 1,322.04 "," 1,322.04 "," 1,322.04 "
237,PBN,No Provision,," 5,721.6 "," 19,346 ", 31 ," 2,276.1 ",9,0," 8,902.63 "," 8,000.06 "," 8,908.95 "," 9,013.79 "," 8,759.24 "
238,PBN,No Provision,," 1,637.4 ", 98 , 31 , -   ,1,0," 1,637.39 "," 1,637.39 "," 1,637.39 "," 1,637.39 "," 1,637.39 "
239,PBN,No Provision,, 858.6 ," 53,139 ", 31 , 918.1 ,5,2," 2,175.78 "," 1,717.25 "," 2,174.69 "," 2,185.01 "," 2,163.88 "
240,PBN,No Provision,, 695.8 ," 28,167 ", 31 , -   ,15,3," 1,137.94 ", 804.57 ," 1,136.62 "," 1,146.30 "," 1,127.16 "
241,PBN,No Provision,, 928.7 ," 35,143 ", 31 , 43.2 ,12,4," 1,441.83 "," 1,004.98 "," 1,440.22 "," 1,453.18 "," 1,427.20 "
242,PBN,No Provision,," 1,240.0 ", -   , 31 , -   ,2,0," 1,240.02 "," 1,240.02 "," 1,240.02 "," 1,240.02 "," 1,240.02 "
243,PBN,No Provision,, 229.3 , 232 , 31 , 24.0 ,0,0, 253.72 , 253.38 , 253.60 , 259.00 , 253.38 
244,PBN,No Provision,, 663.9 , 828 , 31 , 44.9 ,1,2, 727.77 , 708.78 , 727.19 , 742.64 , 708.78 
245,PBN,No Provision,, 305.0 ," 5,893 ", 31 , 374.4 ,0,1, 726.86 , 609.96 , 726.28 , 731.20 , 721.27 
246,PBN,No Provision,, 810.1 ," 25,579 ", 31 , 871.7 ,9,3," 1,982.14 "," 1,620.11 "," 1,980.43 "," 1,992.47 "," 1,968.82 "
247,PBN,No Provision,, 524.2 , 535 , 31 , -   ,1,0, 525.59 , 524.19 , 526.16 , 537.64 , 524.19 
248,PBN,No Provision,, 574.7 , -   , 31 , -   ,1,4, 574.67 , 574.67 , 574.67 , 574.67 , 574.67 
249,PBN,No Provision,, 471.2 , 912 , 31 , 20.1 ,1,0, 531.58 , 491.30 , 534.20 , 541.52 , 518.76 
250,PBN,No Provision,, 419.8 , 506 , 31 , -   ,0,0, 429.99 , 419.82 , 429.37 , 439.44 , 419.82 
251,PBN,No Provision,, 917.8 ," 3,770 ", 31 , 60.7 ,1,0," 1,146.36 ", 978.50 ," 1,145.74 "," 1,163.65 "," 1,124.05 "
252,PBN,No Provision,, 116.3 , -   , 31 , -   ,1,0, 116.30 , 116.30 , 116.30 , 116.30 , 116.30 
253,PBN,No Provision,, 222.1 , -   , 31 , -   ,0,0, 222.10 , 222.10 , 222.10 , 222.10 , 222.10 
254,PBN,No Provision,," 4,190.5 "," 19,376 ", 31 , -   ,6,0," 5,021.29 "," 4,190.64 "," 5,027.66 "," 5,098.77 "," 4,921.35 "
255,PBN,No Provision,, 340.6 ," 4,488 ", 31 , 361.7 ,2,1, 794.88 , 681.19 , 794.48 , 800.11 , 788.13 
256,PBN,No Provision,, 746.9 , 147 , 31 , -   ,3,0, 746.91 , 746.91 , 746.91 , 746.91 , 746.91 
257,PBN,No Provision,," 1,538.3 "," 1,459 ", 31 , -   ,0,1," 1,538.42 "," 1,538.42 "," 1,538.42 "," 1,563.58 "," 1,538.42 "
258,PBN,No Provision,, 586.2 ," 1,329 ", 31 , -   ,1,2, 648.36 , 586.24 , 646.69 , 660.44 , 632.77 
259,PBN,No Provision,, 549.0 , 456 , 31 , 17.6 ,0,0, 566.74 , 566.74 , 566.74 , 566.74 , 566.74 
260,PBN,No Provision,," 1,304.4 "," 79,568 ", 31 , 22.1 ,35,8," 2,285.87 "," 1,591.71 "," 2,283.10 "," 2,299.94 "," 2,267.72 "
261,PBN,No Provision,, 616.4 , 336 , 31 , 18.5 ,0,0, 634.91 , 634.91 , 634.91 , 634.91 , 634.91 
262,PBN,No Provision,," 1,437.1 ", 35 , 31 , -   ,0,0," 1,437.09 "," 1,437.09 "," 1,437.09 "," 1,437.09 "," 1,437.09 "
263,PBN,No Provision,," 3,928.1 "," 8,199 ", 31 , -   ,3,1," 4,302.25 "," 3,928.06 "," 4,315.27 "," 4,384.19 "," 4,196.54 "
264,PBN,No Provision,, 398.7 ," 13,933 ", 31 , -   ,2,2, 582.13 , 398.71 , 581.72 , 587.09 , 575.72 
265,PBN,No Provision,," 1,144.2 "," 1,402 ", 31 , 18.3 ,1,0," 1,192.61 "," 1,162.46 "," 1,191.73 "," 1,218.30 "," 1,162.46 "
266,PBN,No Provision,," 1,201.4 ", 883 , 31 , -   ,1,0," 1,201.42 "," 1,201.42 "," 1,201.42 "," 1,201.42 "," 1,201.42 "
267,PBN,No Provision,, 343.0 , 176 , 31 , 17.6 ,0,0, 360.73 , 360.73 , 360.73 , 360.73 , 360.73 
268,PBN,No Provision,," 1,666.6 "," 5,698 ", 31 , -   ,0,0," 1,931.86 "," 1,666.62 "," 1,937.01 "," 1,964.18 "," 1,890.18 "
269,PBN,No Provision,," 1,120.8 "," 5,014 ", 31 , -   ,2,0," 1,338.14 "," 1,120.77 "," 1,338.19 "," 1,358.97 "," 1,311.26 "
270,PBN,No Provision,, 569.2 , -   , 31 , -   ,3,0, 569.17 , 569.17 , 569.17 , 569.17 , 569.17 
271,PBN,No Provision,, 923.2 , -   , 31 , -   ,0,0, 923.15 , 923.15 , 923.15 , 923.15 , 923.15 
272,PBN,No Provision,," 1,620.0 "," 17,578 ", 31 , -   ,4,0," 2,120.32 "," 1,620.25 "," 2,124.37 "," 2,146.15 "," 2,087.00 "
273,PBN,No Provision,, 284.7 ," 2,432 ", 31 , -   ,0,0, 363.74 , 284.68 , 364.20 , 368.48 , 357.62 
274,PBN,No Provision,, 45.4 ," 4,433 ", 31 , 148.1 ,1,0, 127.19 , 100.27 , 127.08 , 127.62 , 126.64 
275,PBN,No Provision,, 189.7 , 75 , 31 , -   ,1,0, 189.69 , 189.69 , 189.69 , 189.69 , 189.69 
276,PBN,No Provision,," 1,279.4 "," 10,398 ", 31 ," 1,317.9 ",5,3," 2,906.23 "," 2,559.17 "," 2,903.89 "," 2,927.73 "," 2,878.49 "
277,PBN,No Provision,, 209.7 ," 18,289 ", 31 , 83.3 ,0,0, 414.37 , 293.06 , 414.48 , 416.41 , 411.74 
278,PBN,No Provision,, 141.0 ," 1,241 ", 31 , -   ,0,0, 180.74 , 141.03 , 180.99 , 183.08 , 177.73 
279,PBN,No Provision,, 567.0 , 622 , 31 , -   ,0,0, 574.22 , 567.39 , 574.50 , 587.15 , 567.39 
280,PBN,No Provision,, 204.8 ," 3,277 ", 31 , 226.5 ,1,0, 483.20 , 409.68 , 483.12 , 486.22 , 479.29 
281,PBN,No Provision,," 1,062.3 "," 10,624 ", 31 , -   ,1,0," 1,379.02 "," 1,062.35 "," 1,378.02 "," 1,396.21 "," 1,356.84 "
282,PBN,No Provision,, 287.9 ," 12,933 ", 31 , -   ,0,1, 429.70 , 287.89 , 430.15 , 433.07 , 425.35 
283,PBN,No Provision,, 358.9 , -   , 31 , -   ,1,0, 358.95 , 358.95 , 358.95 , 358.95 , 358.95 
284,PBN,No Provision,, 824.0 , 874 , 31 , -   ,0,3, 830.22 , 823.96 , 830.66 , 849.07 , 823.96 
285,PBN,No Provision,, 760.3 , 962 , 31 , 51.0 ,0,0, 834.45 , 811.28 , 832.48 , 851.45 , 812.53 
286,PBN,No Provision,, 614.2 , 620 , 31 , 17.6 ,0,0, 632.63 , 631.83 , 632.27 , 646.77 , 631.83 
287,PBN,No Provision,, 116.1 ," 2,371 ", 31 , 293.9 ,0,0, 277.46 , 232.13 , 277.32 , 279.09 , 275.36 
288,PBN,No Provision,," 2,194.2 "," 24,384 ", 31 , -   ,1,0," 2,878.36 "," 2,194.31 "," 2,881.79 "," 2,913.18 "," 2,833.43 "
289,PBN,No Provision,, 682.6 , -   , 31 , -   ,1,0, 682.61 , 682.61 , 682.61 , 682.61 , 682.61 
290,PBN,No Provision,," 1,097.4 "," 10,335 ", 31 , 35.4 ,0,1," 1,451.45 "," 1,132.85 "," 1,450.61 "," 1,469.40 "," 1,428.28 "
291,PBN,No Provision,, 391.4 , 589 , 31 , 35.3 ,1,0, 447.36 , 426.69 , 445.21 , 455.91 , 436.33 
292,PBN,No Provision,," 1,311.8 ", 306 , 31 , -   ,0,0," 1,311.79 "," 1,311.79 "," 1,311.79 "," 1,311.79 "," 1,311.79 "
293,PBN,No Provision,," 1,578.2 "," 66,172 ", 31 ," 1,632.3 ",14,3," 3,919.77 "," 3,156.49 "," 3,917.32 "," 3,938.56 "," 3,895.53 "
294,PBN,No Provision,," 4,848.6 "," 17,781 ", 31 , 17.6 ,4,1," 5,681.84 "," 4,866.22 "," 5,729.78 "," 5,774.83 "," 5,561.87 "
295,PBN,No Provision,, 556.1 , 164 , 31 , -   ,1,0, 556.09 , 556.09 , 556.09 , 556.09 , 556.09 
296,PBN,No Provision,, 437.6 ," 12,222 ", 31 , -   ,1,2, 626.22 , 437.60 , 626.26 , 631.96 , 618.82 
297,PBN,No Provision,, 282.1 , -   , 31 , -   ,2,0, 282.13 , 282.13 , 282.13 , 282.13 , 282.13 
298,PBN,No Provision,, 294.3 , 632 , 31 , 22.0 ,0,0, 345.38 , 316.27 , 344.57 , 351.50 , 337.50 
299,PBN,No Provision,," 2,382.3 ", -   , 31 , -   ,5,0," 2,382.26 "," 2,382.26 "," 2,382.26 "," 2,382.26 "," 2,382.26 "
300,PBN,No Provision,, 127.6 ," 1,010 ", 31 , -   ,0,0, 161.76 , 127.59 , 161.19 , 163.91 , 158.98 
301,PBN,No Provision,, 614.3 ," 13,603 ", 31 , 18.4 ,4,1, 879.03 , 632.71 , 878.80 , 887.52 , 868.09 
302,PBN,No Provision,, 532.0 , -   , 31 , -   ,0,0, 532.06 , 532.06 , 532.06 , 532.06 , 532.06 
303,PBN,No Provision,, 390.5 ," 10,066 ", 31 , 427.7 ,0,0, 945.22 , 780.96 , 944.78 , 950.43 , 938.49 
304,PBN,No Provision,, 47.6 , -   , 31 , -   ,0,0, 47.60 , 47.60 , 47.60 , 47.60 , 47.60 
305,PBN,No Provision,," 1,977.1 "," 95,936 ", 31 ," 2,007.8 ",14,3," 4,947.81 "," 3,954.24 "," 4,944.77 "," 4,970.49 "," 4,918.56 "
306,PBN,No Provision,, 412.1 , -   , 31 , -   ,3,3, 412.06 , 412.06 , 412.06 , 412.06 , 412.06 
307,PBN,No Provision,, 650.8 ," 5,213 ", 31 , -   ,1,0, 826.93 , 651.45 , 828.07 , 837.90 , 812.77 
308,PBN,No Provision,, 780.7 ," 8,225 ", 31 , 802.8 ,0,0," 1,799.29 "," 1,561.32 "," 1,800.42 "," 1,811.81 "," 1,783.15 "
309,PBN,No Provision,, 496.8 ," 5,943 ", 31 , -   ,1,0, 656.45 , 496.83 , 658.10 , 664.22 , 646.42 
310,PBN,No Provision,," 1,397.6 "," 1,221 ", 31 , 22.1 ,1,0," 1,419.63 "," 1,419.63 "," 1,419.63 "," 1,427.97 "," 1,419.63 "
311,PBN,No Provision,, 347.8 , -   , 31 , -   ,0,0, 347.75 , 347.75 , 347.75 , 347.75 , 347.75 
312,PBN,No Provision,, 611.3 , 429 , 31 , -   ,0,1, 611.36 , 611.36 , 611.36 , 611.36 , 611.36 
313,PBN,No Provision,, 124.0 ," 1,695 ", 31 , 19.9 ,0,0, 185.93 , 143.95 , 186.34 , 187.82 , 183.49 
314,PBN,No Provision,, 443.2 , 517 , 31 , 17.8 ,0,0, 469.90 , 461.02 , 470.85 , 479.91 , 461.02 
315,PBN,No Provision,, 41.4 , -   , 31 , -   ,0,0, 41.37 , 41.37 , 41.37 , 41.37 , 41.37 
316,PBN,No Provision,, 299.6 ," 1,755 ", 31 , -   ,1,0, 368.16 , 299.61 , 369.11 , 373.49 , 361.29 
317,PBN,No Provision,," 1,245.8 ", 232 , 31 , -   ,0,0," 1,245.76 "," 1,245.76 "," 1,245.76 "," 1,245.76 "," 1,245.76 "
318,PBN,No Provision,, 210.1 , -   , 31 , -   ,0,0, 210.12 , 210.12 , 210.12 , 210.12 , 210.12 
319,PBN,No Provision,," 1,489.5 ", -   , 31 , 23.1 ,0,0," 1,512.63 "," 1,512.63 "," 1,512.63 "," 1,512.63 "," 1,512.63 "
320,PBN,No Provision,, 984.3 , 84 , 31 , 18.3 ,0,0," 1,002.60 "," 1,002.60 "," 1,002.60 "," 1,002.60 "," 1,002.60 "
321,PBN,No Provision,, 407.5 , 228 , 31 , 17.6 ,0,0, 425.07 , 425.07 , 425.07 , 425.07 , 425.07 
322,PBN,No Provision,, 549.7 ," 1,349 ", 31 , -   ,1,1, 613.52 , 549.66 , 610.45 , 624.72 , 599.07 
323,PBN,No Provision,, 172.5 , -   , 31 , -   ,0,0, 172.54 , 172.54 , 172.54 , 172.54 , 172.54 
324,PBN,No Provision,, 431.8 , 279 , 31 , 17.6 ,0,1, 449.48 , 449.48 , 449.48 , 449.48 , 449.48 
325,PBN,No Provision,, 819.1 , 228 , 31 , 17.6 ,2,0, 836.79 , 836.79 , 836.79 , 836.79 , 836.79 
326,PBN,No Provision,," 1,170.2 "," 46,150 ", 31 ," 1,208.3 ",7,2," 2,897.18 "," 2,340.50 "," 2,895.54 "," 2,911.33 "," 2,878.93 "
327,PBN,No Provision,, 115.7 , -   , 31 , -   ,0,0, 115.70 , 115.70 , 115.70 , 115.70 , 115.70 
328,PBN,No Provision,," 1,933.5 "," 9,836 ", 31 ," 3,121.8 ",3,1," 4,275.06 "," 3,867.81 "," 4,275.58 "," 4,310.26 "," 4,229.65 "
329,PBN,No Provision,, 50.3 ," 3,535 ", 31 , 35.2 ,3,2, 155.36 , 127.69 , 155.19 , 155.88 , 154.69 
330,PBN,No Provision,, 256.0 , -   , 31 , -   ,0,0, 256.05 , 256.05 , 256.05 , 256.05 , 256.05 
331,PBN,No Provision,, 241.0 , -   , 31 , -   ,0,0, 241.03 , 241.03 , 241.03 , 241.03 , 241.03 
332,PBN,No Provision,, 204.5 , -   , 31 , -   ,0,0, 204.48 , 204.48 , 204.48 , 204.48 , 204.48 
333,PBN,Off Road,, 50.1 , -   , 31 , -   ,0,0, 50.05 , 50.05 , 50.05 , 50.05 , 50.05 
334,PBN,Off Road,, 233.7 , -   , 31 , -   ,0,0, 233.67 , 233.67 , 233.67 , 233.67 , 233.67 
335,PBN,Off Road,, 43.3 , 273 , 31 , 35.3 ,0,0, 88.93 , 78.61 , 88.86 , 89.69 , 87.95 
336,PBN,Off Road,," 2,854.1 "," 1,768 ", 31 , 132.4 ,3,2," 2,986.83 "," 2,986.83 "," 2,986.83 "," 2,986.83 "," 2,986.83 "
337,PBN,Off Road,, 801.1 ," 12,137 ", 31 , 23.0 ,1,0," 1,105.96 ", 824.08 ," 1,106.19 "," 1,117.93 "," 1,090.51 "
338,PBN,Off Road,," 1,557.5 ", -   , 31 , -   ,2,0," 1,557.63 "," 1,557.63 "," 1,557.63 "," 1,557.63 "," 1,557.63 "
